year,date,block,plot,treatment,moose.cage,trap.type,trap.num,genus,species,code,abundance
2005,6/13/2005,Valley,3,HemlockControl,,litter,,Stenamma,impar,steimp,1
2005,6/15/2005,Valley,1,Girdled,,bait,,Aphaenogaster,picea,aphpic,28
2005,6/15/2005,Valley,1,Girdled,,pitfall,16,Aphaenogaster,picea,aphpic,1
2005,6/15/2005,Valley,1,Girdled,,pitfall,6,Aphaenogaster,fulva,aphful,1
2005,6/15/2005,Valley,1,Girdled,,pitfall,7,Aphaenogaster,picea,aphpic,1
2005,6/15/2005,Valley,1,Girdled,,pitfall,9,Stenamma,brevicorne,stebre,2
2005,6/15/2005,Valley,2,Logged,,bait,,Aphaenogaster,picea,aphpic,20
2005,6/15/2005,Valley,3,HemlockControl,,bait,,Camponotus,pennsylvanicus,campen,1
2005,6/20/2005,Ridge,4,Logged,,hand,,Aphaenogaster,picea,aphpic,12
2005,6/20/2005,Ridge,4,Logged,,hand,,Camponotus,novaeboracensis,camnov,1
2005,6/20/2005,Ridge,4,Logged,,hand,,Camponotus,pennsylvanicus,campen,7
2005,6/20/2005,Ridge,4,Logged,,hand,,Temnothorax,lognispinosus,temlon,5
2005,6/20/2005,Ridge,4,Logged,,litter,,Aphaenogaster,picea,aphpic,21
2005,6/20/2005,Ridge,5,Girdled,,hand,,Aphaenogaster,picea,aphpic,12
2005,6/20/2005,Ridge,5,Girdled,,hand,,Camponotus,pennsylvanicus,campen,2
2005,6/20/2005,Ridge,6,HemlockControl,,hand,,Aphaenogaster,picea,aphpic,15
2005,6/20/2005,Ridge,6,HemlockControl,,hand,,Camponotus,nearcticus,camnea,1
2005,6/20/2005,Ridge,6,HemlockControl,,hand,,Lasius,claviger,lascla,1
2005,6/20/2005,Ridge,6,HemlockControl,,hand,,Stenamma,brevicorne,stebre,1
2005,6/20/2005,Ridge,6,HemlockControl,,litter,,Aphaenogaster,picea,aphpic,3
2005,6/22/2005,Ridge,4,Logged,,bait,,Aphaenogaster,picea,aphpic,44
2005,6/22/2005,Ridge,4,Logged,,bait,,Camponotus,pennsylvanicus,campen,4
2005,6/22/2005,Ridge,4,Logged,,pitfall,1,Aphaenogaster,picea,aphpic,1
2005,6/22/2005,Ridge,4,Logged,,pitfall,16,Stenamma,impar,steimp,1
2005,6/22/2005,Ridge,4,Logged,,pitfall,2,Aphaenogaster,fulva,aphful,1
2005,6/22/2005,Ridge,4,Logged,,pitfall,2,Aphaenogaster,picea,aphpic,1
2005,6/22/2005,Ridge,4,Logged,,pitfall,22,Aphaenogaster,picea,aphpic,1
2005,6/22/2005,Ridge,4,Logged,,pitfall,6,Aphaenogaster,picea,aphpic,1
2005,6/22/2005,Ridge,5,Girdled,,bait,,Aphaenogaster,picea,aphpic,40
2005,6/22/2005,Ridge,5,Girdled,,bait,,Camponotus,pennsylvanicus,campen,4
2005,6/22/2005,Ridge,6,HemlockControl,,bait,,Aphaenogaster,picea,aphpic,69
2005,6/22/2005,Ridge,6,HemlockControl,,bait,,Camponotus,pennsylvanicus,campen,5
2005,6/22/2005,Ridge,6,HemlockControl,,pitfall,24,Aphaenogaster,fulva,aphful,1
2005,6/22/2005,Ridge,6,HemlockControl,,pitfall,24,Aphaenogaster,picea,aphpic,1
2005,6/27/2005,Ridge,7,HardwoodControl,,hand,,Aphaenogaster,picea,aphpic,8
2005,6/27/2005,Ridge,7,HardwoodControl,,hand,,Camponotus,pennsylvanicus,campen,1
2005,6/27/2005,Ridge,7,HardwoodControl,,hand,,Lasius,umbratus,lasumb,4
2005,6/27/2005,Ridge,7,HardwoodControl,,litter,,Aphaenogaster,picea,aphpic,1
2005,6/27/2005,Ridge,7,HardwoodControl,,litter,,Lasius,americanus,lasame,1
2005,6/27/2005,Ridge,7,HardwoodControl,,litter,,Lasius,umbratus,lasumb,6
2005,6/27/2005,Valley,8,HardwoodControl,,hand,,Aphaenogaster,picea,aphpic,16
2005,6/27/2005,Valley,8,HardwoodControl,,hand,,Camponotus,pennsylvanicus,campen,1
2005,6/27/2005,Valley,8,HardwoodControl,,hand,,Myrmica,punctiventris,myrpun,1
2005,6/27/2005,Valley,8,HardwoodControl,,litter,,Formica,neogagates,forneo1,1
2005,6/27/2005,Valley,8,HardwoodControl,,litter,,Myrmica,punctiventris,myrpun,5
2005,6/27/2005,Valley,8,HardwoodControl,,litter,,Ponera,pennsylvanica,ponpen,1
2005,6/29/2005,Ridge,7,HardwoodControl,,bait,,Aphaenogaster,picea,aphpic,21
2005,6/29/2005,Ridge,7,HardwoodControl,,bait,,Camponotus,pennsylvanicus,campen,3
2005,6/29/2005,Ridge,7,HardwoodControl,,pitfall,1,Aphaenogaster,picea,aphpic,1
2005,6/29/2005,Ridge,7,HardwoodControl,,pitfall,1,Camponotus,pennsylvanicus,campen,1
2005,6/29/2005,Ridge,7,HardwoodControl,,pitfall,6,Aphaenogaster,picea,aphpic,13
2005,6/29/2005,Valley,8,HardwoodControl,,bait,,Aphaenogaster,picea,aphpic,26
2005,6/29/2005,Valley,8,HardwoodControl,,bait,,Camponotus,pennsylvanicus,campen,2
2005,6/29/2005,Valley,8,HardwoodControl,,bait,,Formica,neogagates,forneo1,4
2005,6/29/2005,Valley,8,HardwoodControl,,bait,,Formica,subaenescens,forsub1,2
2005,6/29/2005,Valley,8,HardwoodControl,,bait,,Formica,subsericea,forsub3,2
2005,6/29/2005,Valley,8,HardwoodControl,,bait,,Stenamma,impar,steimp,5
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,10,Lasius,americanus,lasame,1
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,14,Aphaenogaster,picea,aphpic,1
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,21,Aphaenogaster,picea,aphpic,2
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,22,Aphaenogaster,picea,aphpic,1
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,25,Aphaenogaster,picea,aphpic,2
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,25,Formica,subaenescens,forsub1,2
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,6,Aphaenogaster,picea,aphpic,1
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,9,Aphaenogaster,picea,aphpic,3
2005,6/29/2005,Valley,8,HardwoodControl,,pitfall,9,Formica,subaenescens,forsub1,1
2005,7/20/2005,Ridge,4,Logged,,bait,,Aphaenogaster,picea,aphpic,18
2005,7/20/2005,Ridge,4,Logged,,bait,,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Ridge,4,Logged,,pitfall,1,Aphaenogaster,picea,aphpic,2
2005,7/20/2005,Ridge,4,Logged,,pitfall,9,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Ridge,5,Girdled,,bait,,Aphaenogaster,picea,aphpic,6
2005,7/20/2005,Ridge,5,Girdled,,bait,,Camponotus,pennsylvanicus,campen,2
2005,7/20/2005,Ridge,5,Girdled,,pitfall,13,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Ridge,5,Girdled,,pitfall,15,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Ridge,5,Girdled,,pitfall,19,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Ridge,6,HemlockControl,,bait,,Aphaenogaster,picea,aphpic,12
2005,7/20/2005,Ridge,6,HemlockControl,,pitfall,20,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Ridge,6,HemlockControl,,pitfall,25,Aphaenogaster,picea,aphpic,1
2005,7/20/2005,Ridge,7,HardwoodControl,,hand,,Camponotus,pennsylvanicus,campen,2
2005,7/20/2005,Ridge,7,HardwoodControl,,hand,,Myrmica,punctiventris,myrpun,3
2005,7/20/2005,Ridge,7,HardwoodControl,,litter,,Aphaenogaster,picea,aphpic,1
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Aphaenogaster,picea,aphpic,16
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Camponotus,novaeboracensis,camnov,1
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Camponotus,pennsylvanicus,campen,1
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Formica,aserva,forase,1
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Formica,subaenescens,forsub1,3
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Myrmica,punctiventris,myrpun,1
2005,7/20/2005,Valley,8,HardwoodControl,,hand,,Temnothorax,lognispinosus,temlon,1
2005,7/20/2005,Valley,8,HardwoodControl,,litter,,Aphaenogaster,picea,aphpic,14
2005,7/20/2005,Valley,8,HardwoodControl,,litter,,Formica,subaenescens,forsub1,1
2005,7/20/2005,Valley,8,HardwoodControl,,litter,,Ponera,pennsylvanica,ponpen,14
2005,7/27/2005,Ridge,7,HardwoodControl,,bait,,Aphaenogaster,picea,aphpic,14
2005,7/27/2005,Ridge,7,HardwoodControl,,bait,,Camponotus,pennsylvanicus,campen,2
2005,7/27/2005,Ridge,7,HardwoodControl,,bait,,Myrmica,punctiventris,myrpun,1
2005,7/27/2005,Ridge,7,HardwoodControl,,pitfall,1,Aphaenogaster,picea,aphpic,1
2005,7/27/2005,Ridge,7,HardwoodControl,,pitfall,1,Lasius,umbratus,lasumb,6
2005,7/27/2005,Ridge,7,HardwoodControl,,pitfall,17,Camponotus,pennsylvanicus,campen,1
2005,7/27/2005,Ridge,7,HardwoodControl,,pitfall,2,Aphaenogaster,picea,aphpic,6
2005,7/27/2005,Ridge,7,HardwoodControl,,pitfall,3,Camponotus,pennsylvanicus,campen,1
2005,7/27/2005,Ridge,7,HardwoodControl,,pitfall,9,Aphaenogaster,picea,aphpic,1
2005,7/27/2005,Valley,8,HardwoodControl,,bait,,Aphaenogaster,picea,aphpic,21
2005,7/27/2005,Valley,8,HardwoodControl,,bait,,Camponotus,pennsylvanicus,campen,1
2005,7/27/2005,Valley,8,HardwoodControl,,bait,,Formica,subsericea,forsub3,10
2005,7/27/2005,Valley,8,HardwoodControl,,bait,,Myrmica,punctiventris,myrpun,6
2005,7/27/2005,Valley,8,HardwoodControl,,hand,,Formica,aserva,forase,1
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,11,Formica,aserva,forase,2
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,11,Formica,subsericea,forsub3,9
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,15,Myrmica,punctiventris,myrpun,1
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,17,Formica,aserva,forase,2
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,17,Myrmica,punctiventris,myrpun,1
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,19,Formica,aserva,forase,1
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,2,Formica,subaenescens,forsub1,1
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,20,Myrmica,punctiventris,myrpun,1
2005,7/27/2005,Valley,8,HardwoodControl,,pitfall,24,Aphaenogaster,picea,aphpic,1
2005,8/1/2005,Valley,2,Logged,,hand,,Aphaenogaster,picea,aphpic,4
2005,8/1/2005,Valley,2,Logged,,hand,,Camponotus,novaeboracensis,camnov,3
2005,8/1/2005,Valley,2,Logged,,hand,,Camponotus,pennsylvanicus,campen,1
2005,8/1/2005,Valley,2,Logged,,hand,,Lasius,americanus,lasame,3
2005,8/1/2005,Valley,2,Logged,,litter,,Aphaenogaster,picea,aphpic,28
2005,8/3/2005,Valley,1,Girdled,,bait,,Aphaenogaster,picea,aphpic,4
2005,8/3/2005,Valley,1,Girdled,,pitfall,19,Stenamma,diecki,stedie,5
2005,8/3/2005,Valley,2,Logged,,bait,,Aphaenogaster,picea,aphpic,9
2005,8/3/2005,Valley,2,Logged,,pitfall,18,Camponotus,pennsylvanicus,campen,1
2005,8/3/2005,Valley,3,HemlockControl,,bait,,Aphaenogaster,picea,aphpic,5
2005,8/17/2005,Ridge,4,Logged,,hand,,Aphaenogaster,picea,aphpic,4
2005,8/17/2005,Ridge,4,Logged,,hand,,Camponotus,pennsylvanicus,campen,1
2005,8/17/2005,Ridge,5,Girdled,,hand,,Camponotus,nearcticus,camnea,1
2005,8/17/2005,Ridge,5,Girdled,,hand,,Camponotus,pennsylvanicus,campen,1
2005,8/17/2005,Ridge,6,HemlockControl,,hand,,Aphaenogaster,picea,aphpic,1
2005,8/17/2005,Ridge,6,HemlockControl,,litter,,Aphaenogaster,picea,aphpic,4
2006,7/6/2006,Ridge,4,Logged,,bait,,Aphaenogaster,picea,aphpic,19
2006,7/6/2006,Ridge,4,Logged,,bait,,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,4,Logged,,bait,,Temnothorax,longispinosus,temlon,4
2006,7/6/2006,Ridge,4,Logged,,hand,,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,4,Logged,,hand,,Camponotus,herculeanus,camher,3
2006,7/6/2006,Ridge,4,Logged,,hand,,Camponotus,pennsylvanicus,campen,2
2006,7/6/2006,Ridge,4,Logged,,pitfall,13,Aphaenogaster,picea,aphpic,13
2006,7/6/2006,Ridge,4,Logged,,pitfall,15,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,4,Logged,,pitfall,16,Aphaenogaster,picea,aphpic,3
2006,7/6/2006,Ridge,4,Logged,,pitfall,18,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,4,Logged,,pitfall,20,Aphaenogaster,picea,aphpic,4
2006,7/6/2006,Ridge,4,Logged,,pitfall,21,Temnothorax,longispinosus,temlon,1
2006,7/6/2006,Ridge,4,Logged,,pitfall,25,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,4,Logged,,pitfall,3,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,4,Logged,,pitfall,4,Aphaenogaster,picea,aphpic,3
2006,7/6/2006,Ridge,4,Logged,,pitfall,5,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,4,Logged,,pitfall,6,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,4,Logged,,pitfall,9,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,4,Logged,,pitfall,9,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,bait,,Aphaenogaster,fulva,aphful,18
2006,7/6/2006,Ridge,5,Girdled,,bait,,Aphaenogaster,picea,aphpic,37
2006,7/6/2006,Ridge,5,Girdled,,bait,,Camponotus,pennsylvanicus,campen,5
2006,7/6/2006,Ridge,5,Girdled,,bait,,Temnothorax,longispinosus,temlon,3
2006,7/6/2006,Ridge,5,Girdled,,pitfall,1,Aphaenogaster,fulva,aphful,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,1,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,10,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,11,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,12,Aphaenogaster,fulva,aphful,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,12,Aphaenogaster,picea,aphpic,3
2006,7/6/2006,Ridge,5,Girdled,,pitfall,14,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,14,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,15,Aphaenogaster,picea,aphpic,7
2006,7/6/2006,Ridge,5,Girdled,,pitfall,15,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,17,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,18,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,19,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,20,Aphaenogaster,picea,aphpic,3
2006,7/6/2006,Ridge,5,Girdled,,pitfall,20,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,21,Aphaenogaster,picea,aphpic,6
2006,7/6/2006,Ridge,5,Girdled,,pitfall,21,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,22,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,22,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,23,Camponotus,pennsylvanicus,campen,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,24,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,25,Aphaenogaster,fulva,aphful,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,25,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,25,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,3,Aphaenogaster,picea,aphpic,9
2006,7/6/2006,Ridge,5,Girdled,,pitfall,4,Camponotus,pennsylvanicus,campen,4
2006,7/6/2006,Ridge,5,Girdled,,pitfall,5,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,6,Aphaenogaster,fulva,aphful,5
2006,7/6/2006,Ridge,5,Girdled,,pitfall,6,Aphaenogaster,picea,aphpic,8
2006,7/6/2006,Ridge,5,Girdled,,pitfall,6,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,7,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,5,Girdled,,pitfall,7,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,5,Girdled,,pitfall,8,Camponotus,pennsylvanicus,campen,4
2006,7/6/2006,Ridge,5,Girdled,,pitfall,9,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,bait,,Aphaenogaster,picea,aphpic,8
2006,7/6/2006,Ridge,6,HemlockControl,,hand,,Aphaenogaster,picea,aphpic,39
2006,7/6/2006,Ridge,6,HemlockControl,,hand,,Lasius,nearcticus,lasnea,4
2006,7/6/2006,Ridge,6,HemlockControl,,hand,,Lasius,speculiventris,lasspe,8
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,10,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,11,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,12,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,13,Aphaenogaster,picea,aphpic,4
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,14,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,19,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,2,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,25,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,4,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,6,Aphaenogaster,fulva,aphful,2
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,6,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,7,Aphaenogaster,picea,aphpic,4
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,8,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,6,HemlockControl,,pitfall,9,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,bait,,Aphaenogaster,picea,aphpic,37
2006,7/6/2006,Ridge,7,HardwoodControl,,bait,,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,7,HardwoodControl,,bait,,Lasius,americanus,lasame,6
2006,7/6/2006,Ridge,7,HardwoodControl,,bait,,Myrmica,punctiventris,myrpun,2
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,1,Aphaenogaster,picea,aphpic,4
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,1,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,10,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,11,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,13,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,14,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,14,Lasius,americanus,lasame,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,17,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,19,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,21,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,22,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,22,Stenamma,schmitti,stesch,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,24,Myrmica,punctiventris,myrpun,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,25,Aphaenogaster,picea,aphpic,2
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,3,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,4,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Ridge,7,HardwoodControl,,pitfall,9,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,14,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,20,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,24,Aphaenogaster,fulva,aphful,2
2006,7/6/2006,Valley,1,Girdled,,pitfall,25,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,25,Camponotus,pennsylvanicus,campen,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,5,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,7,Aphaenogaster,picea,aphpic,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,7,Stenamma,impar,steimp,1
2006,7/6/2006,Valley,1,Girdled,,pitfall,8,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Ridge,5,Girdled,,pitfall,13,Camponotus,pennsylvanicus,campen,4
2006,7/12/2006,Ridge,5,Girdled,,pitfall,16,Camponotus,pennsylvanicus,campen,1
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,10,Aphaenogaster,picea,aphpic,3
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,13,Aphaenogaster,picea,aphpic,2
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,16,Aphaenogaster,picea,aphpic,4
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,18,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,19,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,2,Aphaenogaster,picea,aphpic,2
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,3,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Ridge,6,HemlockControl,,pitfall,6,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,1,Girdled,,bait,,Aphaenogaster,fulva,aphful,6
2006,7/12/2006,Valley,1,Girdled,,bait,,Aphaenogaster,picea,aphpic,8
2006,7/12/2006,Valley,1,Girdled,,bait,,Camponotus,pennsylvanicus,campen,1
2006,7/12/2006,Valley,1,Girdled,,hand,,Aphaenogaster,picea,aphpic,6
2006,7/12/2006,Valley,1,Girdled,,hand,,Camponotus,pennsylvanicus,campen,1
2006,7/12/2006,Valley,1,Girdled,,hand,,Lasius,nearcticus,lasnea,8
2006,7/12/2006,Valley,2,Logged,,bait,,Aphaenogaster,fulva,aphful,26
2006,7/12/2006,Valley,2,Logged,,bait,,Aphaenogaster,picea,aphpic,26
2006,7/12/2006,Valley,2,Logged,,bait,,Myrmica,punctiventris,myrpun,1
2006,7/12/2006,Valley,2,Logged,,hand,,Aphaenogaster,picea,aphpic,2
2006,7/12/2006,Valley,2,Logged,,hand,,Camponotus,herculeanus,camher,1
2006,7/12/2006,Valley,2,Logged,,hand,,Camponotus,pennsylvanicus,campen,4
2006,7/12/2006,Valley,2,Logged,,hand,,Lasius,americanus,lasame,1
2006,7/12/2006,Valley,2,Logged,,pitfall,1,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,2,Logged,,pitfall,11,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,2,Logged,,pitfall,17,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,2,Logged,,pitfall,23,Formica,neogagates,forneo1,1
2006,7/12/2006,Valley,2,Logged,,pitfall,7,Aphaenogaster,picea,aphpic,2
2006,7/12/2006,Valley,3,HemlockControl,,hand,,Aphaenogaster,fulva,aphful,18
2006,7/12/2006,Valley,3,HemlockControl,,hand,,Camponotus,pennsylvanicus,campen,3
2006,7/12/2006,Valley,3,HemlockControl,,hand,,Lasius,nearcticus,lasnea,1
2006,7/12/2006,Valley,8,HardwoodControl,,hand,,Aphaenogaster,fulva,aphful,26
2006,7/12/2006,Valley,8,HardwoodControl,,hand,,Aphaenogaster,picea,aphpic,26
2006,7/12/2006,Valley,8,HardwoodControl,,hand,,Formica,subaenescens,forsub1,8
2006,7/12/2006,Valley,8,HardwoodControl,,hand,,Lasius,americanus,lasame,4
2006,7/12/2006,Valley,8,HardwoodControl,,hand,,Lasius,nearcticus,lasnea,19
2006,7/12/2006,Valley,8,HardwoodControl,,hand,,Myrmica,punctiventris,myrpun,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,1,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,1,Myrmica,punctiventris,myrpun,2
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,10,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,11,Aphaenogaster,fulva,aphful,3
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,11,Aphaenogaster,picea,aphpic,3
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,16,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,16,Myrmica,punctiventris,myrpun,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,17,Myrmica,punctiventris,myrpun,2
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,18,Myrmica,punctiventris,myrpun,2
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,20,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,20,Myrmica,punctiventris,myrpun,3
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,22,Aphaenogaster,picea,aphpic,1
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,24,Aphaenogaster,picea,aphpic,4
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,25,Aphaenogaster,picea,aphpic,3
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,6,Aphaenogaster,fulva,aphful,2
2006,7/12/2006,Valley,8,HardwoodControl,,pitfall,6,Aphaenogaster,picea,aphpic,2
