"","year","date","block","plot","treatment","moose.cage","trap.type","trap.num","genus","species","code","abundance"
"242",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"hand",NA,"Temnothorax","longispinosus","temlon",1
"243",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",85
"244",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"litter",NA,"Myrmica","punctiventris","myrpun",1
"245",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"litter",NA,"Temnothorax","longispinosus","temlon",2
"246",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","1","Aphaenogaster","picea","aphpic",3
"247",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",2
"248",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","5","Camponotus","pennsylvanicus","campen",1
"249",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","6","Aphaenogaster","picea","aphpic",12
"250",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","6","Myrmica","punctiventris","myrpun",1
"251",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","8","Aphaenogaster","picea","aphpic",1
"252",2004,"2004-08-09","Ridge",7,"HardwoodControl",NA,"pitfall","8","Camponotus","pennsylvanicus","campen",1
"253",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",1
"254",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",1
"255",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"bait",NA,"Formica","neogagates","forneo1",1
"256",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"bait",NA,"Formica","subsericea","forsub3",2
"257",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"bait",NA,"Myrmica","punctiventris","myrpun",3
"258",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"hand",NA,"Aphaenogaster","picea","aphpic",6
"259",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"hand",NA,"Camponotus","nearcticus","camnea",1
"260",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",5
"261",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"hand",NA,"Formica","aserva","forase",1
"262",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"hand",NA,"Formica","subsericea","forsub3",4
"263",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"hand",NA,"Lasius","nearcticus","lasnea",6
"264",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",2
"265",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"litter",NA,"Lasius","nearcticus","lasnea",19
"266",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"litter",NA,"Myrmica","punctiventris","myrpun",1
"267",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"litter",NA,"Ponera","pennsylvanica","ponpen",1
"268",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","10","Aphaenogaster","picea","aphpic",4
"269",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","14","Formica","subsericea","forsub3",1
"270",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","15","Camponotus","pennsylvanicus","campen",1
"271",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","15","Myrmica","punctiventris","myrpun",1
"272",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","18","Myrmica","punctiventris","myrpun",1
"273",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"274",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","23","Camponotus","pennsylvanicus","campen",1
"275",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","23","Myrmica","punctiventris","myrpun",1
"276",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","25","Formica","subsericea","forsub3",1
"277",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","8","Aphaenogaster","picea","aphpic",3
"278",2004,"2004-08-09","Valley",8,"HardwoodControl",NA,"pitfall","8","Myrmica","punctiventris","myrpun",1
"279",2005,"2005-06-13","Valley",1,"Girdled",NA,"hand",NA,"Stenamma","brevicorne","stebre",4
"280",2005,"2005-06-13","Valley",1,"Girdled",NA,"litter",NA,"Lasius","claviger","lascla",1
"281",2005,"2005-06-13","Valley",2,"Logged",NA,"hand",NA,"Aphaenogaster","picea","aphpic",10
"282",2005,"2005-06-13","Valley",2,"Logged",NA,"hand",NA,"Camponotus","novaeboracensis","camnov",1
"283",2005,"2005-06-13","Valley",2,"Logged",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",2
"284",2005,"2005-06-13","Valley",2,"Logged",NA,"litter",NA,"Aphaenogaster","picea","aphpic",1
"285",2005,"2005-06-13","Valley",3,"HemlockControl",NA,"litter",NA,"Myrmica","punctiventris","myrpun",1
"286",2005,"2005-06-13","Valley",3,"HemlockControl",NA,"litter",NA,"Stenamma","impar","steimp",1
"287",2005,"2005-06-15","Valley",1,"Girdled",NA,"bait",NA,"Aphaenogaster","picea","aphpic",28
"288",2005,"2005-06-15","Valley",1,"Girdled",NA,"pitfall","16","Aphaenogaster","picea","aphpic",1
"289",2005,"2005-06-15","Valley",1,"Girdled",NA,"pitfall","6","Aphaenogaster","fulva","aphful",1
"290",2005,"2005-06-15","Valley",1,"Girdled",NA,"pitfall","7","Aphaenogaster","picea","aphpic",1
"291",2005,"2005-06-15","Valley",1,"Girdled",NA,"pitfall","9","Stenamma","brevicorne","stebre",2
"292",2005,"2005-06-15","Valley",2,"Logged",NA,"bait",NA,"Aphaenogaster","picea","aphpic",20
"293",2005,"2005-06-15","Valley",3,"HemlockControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",1
"294",2005,"2005-06-20","Ridge",4,"Logged",NA,"hand",NA,"Aphaenogaster","picea","aphpic",12
"295",2005,"2005-06-20","Ridge",4,"Logged",NA,"hand",NA,"Camponotus","novaeboracensis","camnov",1
"296",2005,"2005-06-20","Ridge",4,"Logged",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",7
"297",2005,"2005-06-20","Ridge",4,"Logged",NA,"hand",NA,"Temnothorax","lognispinosus","temlon",5
"298",2005,"2005-06-20","Ridge",4,"Logged",NA,"litter",NA,"Aphaenogaster","picea","aphpic",21
"299",2005,"2005-06-20","Ridge",5,"Girdled",NA,"hand",NA,"Aphaenogaster","picea","aphpic",12
"300",2005,"2005-06-20","Ridge",5,"Girdled",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",2
"301",2005,"2005-06-20","Ridge",6,"HemlockControl",NA,"hand",NA,"Aphaenogaster","picea","aphpic",15
"302",2005,"2005-06-20","Ridge",6,"HemlockControl",NA,"hand",NA,"Camponotus","nearcticus","camnea",1
"303",2005,"2005-06-20","Ridge",6,"HemlockControl",NA,"hand",NA,"Lasius","claviger","lascla",1
"304",2005,"2005-06-20","Ridge",6,"HemlockControl",NA,"hand",NA,"Stenamma","brevicorne","stebre",1
"305",2005,"2005-06-20","Ridge",6,"HemlockControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",3
"306",2005,"2005-06-22","Ridge",4,"Logged",NA,"bait",NA,"Aphaenogaster","picea","aphpic",44
"307",2005,"2005-06-22","Ridge",4,"Logged",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",4
"308",2005,"2005-06-22","Ridge",4,"Logged",NA,"pitfall","1","Aphaenogaster","picea","aphpic",1
"309",2005,"2005-06-22","Ridge",4,"Logged",NA,"pitfall","16","Stenamma","impar","steimp",1
"310",2005,"2005-06-22","Ridge",4,"Logged",NA,"pitfall","2","Aphaenogaster","fulva","aphful",1
"311",2005,"2005-06-22","Ridge",4,"Logged",NA,"pitfall","2","Aphaenogaster","picea","aphpic",1
"312",2005,"2005-06-22","Ridge",4,"Logged",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"313",2005,"2005-06-22","Ridge",4,"Logged",NA,"pitfall","6","Aphaenogaster","picea","aphpic",1
"314",2005,"2005-06-22","Ridge",5,"Girdled",NA,"bait",NA,"Aphaenogaster","picea","aphpic",40
"315",2005,"2005-06-22","Ridge",5,"Girdled",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",4
"316",2005,"2005-06-22","Ridge",6,"HemlockControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",69
"317",2005,"2005-06-22","Ridge",6,"HemlockControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",5
"318",2005,"2005-06-22","Ridge",6,"HemlockControl",NA,"pitfall","24","Aphaenogaster","fulva","aphful",1
"319",2005,"2005-06-22","Ridge",6,"HemlockControl",NA,"pitfall","24","Aphaenogaster","picea","aphpic",1
"320",2005,"2005-06-27","Ridge",7,"HardwoodControl",NA,"hand",NA,"Aphaenogaster","picea","aphpic",8
"321",2005,"2005-06-27","Ridge",7,"HardwoodControl",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",1
"322",2005,"2005-06-27","Ridge",7,"HardwoodControl",NA,"hand",NA,"Lasius","umbratus","lasumb",4
"323",2005,"2005-06-27","Ridge",7,"HardwoodControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",1
"324",2005,"2005-06-27","Ridge",7,"HardwoodControl",NA,"litter",NA,"Lasius","americanus","lasame",1
"325",2005,"2005-06-27","Ridge",7,"HardwoodControl",NA,"litter",NA,"Lasius","umbratus","lasumb",6
"326",2005,"2005-06-27","Valley",8,"HardwoodControl",NA,"hand",NA,"Aphaenogaster","picea","aphpic",16
"327",2005,"2005-06-27","Valley",8,"HardwoodControl",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",1
"328",2005,"2005-06-27","Valley",8,"HardwoodControl",NA,"hand",NA,"Myrmica","punctiventris","myrpun",1
"329",2005,"2005-06-27","Valley",8,"HardwoodControl",NA,"litter",NA,"Formica","neogagates","forneo1",1
"330",2005,"2005-06-27","Valley",8,"HardwoodControl",NA,"litter",NA,"Myrmica","punctiventris","myrpun",5
"331",2005,"2005-06-27","Valley",8,"HardwoodControl",NA,"litter",NA,"Ponera","pennsylvanica","ponpen",1
"332",2005,"2005-06-29","Ridge",7,"HardwoodControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",21
"333",2005,"2005-06-29","Ridge",7,"HardwoodControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",3
"334",2005,"2005-06-29","Ridge",7,"HardwoodControl",NA,"pitfall","1","Aphaenogaster","picea","aphpic",1
"335",2005,"2005-06-29","Ridge",7,"HardwoodControl",NA,"pitfall","1","Camponotus","pennsylvanicus","campen",1
"336",2005,"2005-06-29","Ridge",7,"HardwoodControl",NA,"pitfall","6","Aphaenogaster","picea","aphpic",13
"337",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",26
"338",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",2
"339",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"bait",NA,"Formica","neogagates","forneo1",4
"340",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"bait",NA,"Formica","subaenescens","forsub1",2
"341",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"bait",NA,"Formica","subsericea","forsub3",2
"342",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"bait",NA,"Stenamma","impar","steimp",5
"343",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","10","Lasius","americanus","lasame",1
"344",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","14","Aphaenogaster","picea","aphpic",1
"345",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","21","Aphaenogaster","picea","aphpic",2
"346",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","22","Aphaenogaster","picea","aphpic",1
"347",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","25","Aphaenogaster","picea","aphpic",2
"348",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","25","Formica","subaenescens","forsub1",2
"349",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","6","Aphaenogaster","picea","aphpic",1
"350",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","9","Aphaenogaster","picea","aphpic",3
"351",2005,"2005-06-29","Valley",8,"HardwoodControl",NA,"pitfall","9","Formica","subaenescens","forsub1",1
"352",2005,"2005-07-20","Ridge",4,"Logged",NA,"bait",NA,"Aphaenogaster","picea","aphpic",18
"353",2005,"2005-07-20","Ridge",4,"Logged",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",1
"354",2005,"2005-07-20","Ridge",4,"Logged",NA,"pitfall","1","Aphaenogaster","picea","aphpic",2
"355",2005,"2005-07-20","Ridge",4,"Logged",NA,"pitfall","9","Camponotus","pennsylvanicus","campen",1
"356",2005,"2005-07-20","Ridge",5,"Girdled",NA,"bait",NA,"Aphaenogaster","picea","aphpic",6
"357",2005,"2005-07-20","Ridge",5,"Girdled",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",2
"358",2005,"2005-07-20","Ridge",5,"Girdled",NA,"pitfall","13","Camponotus","pennsylvanicus","campen",1
"359",2005,"2005-07-20","Ridge",5,"Girdled",NA,"pitfall","15","Camponotus","pennsylvanicus","campen",1
"360",2005,"2005-07-20","Ridge",5,"Girdled",NA,"pitfall","19","Camponotus","pennsylvanicus","campen",1
"361",2005,"2005-07-20","Ridge",6,"HemlockControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",12
"362",2005,"2005-07-20","Ridge",6,"HemlockControl",NA,"pitfall","20","Camponotus","pennsylvanicus","campen",1
"363",2005,"2005-07-20","Ridge",6,"HemlockControl",NA,"pitfall","25","Aphaenogaster","picea","aphpic",1
"364",2005,"2005-07-20","Ridge",7,"HardwoodControl",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",2
"365",2005,"2005-07-20","Ridge",7,"HardwoodControl",NA,"hand",NA,"Myrmica","punctiventris","myrpun",3
"366",2005,"2005-07-20","Ridge",7,"HardwoodControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",1
"367",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Aphaenogaster","picea","aphpic",16
"368",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Camponotus","novaeboracensis","camnov",1
"369",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",1
"370",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Formica","aserva","forase",1
"371",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Formica","subaenescens","forsub1",3
"372",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Myrmica","punctiventris","myrpun",1
"373",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"hand",NA,"Temnothorax","lognispinosus","temlon",1
"374",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",14
"375",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"litter",NA,"Formica","subaenescens","forsub1",1
"376",2005,"2005-07-20","Valley",8,"HardwoodControl",NA,"litter",NA,"Ponera","pennsylvanica","ponpen",14
"377",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",14
"378",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",2
"379",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"bait",NA,"Myrmica","punctiventris","myrpun",1
"380",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"pitfall","1","Aphaenogaster","picea","aphpic",1
"381",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"pitfall","1","Lasius","umbratus","lasumb",6
"382",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"pitfall","17","Camponotus","pennsylvanicus","campen",1
"383",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"pitfall","2","Aphaenogaster","picea","aphpic",6
"384",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"pitfall","3","Camponotus","pennsylvanicus","campen",1
"385",2005,"2005-07-27","Ridge",7,"HardwoodControl",NA,"pitfall","9","Aphaenogaster","picea","aphpic",1
"386",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",21
"387",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",1
"388",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"bait",NA,"Formica","subsericea","forsub3",10
"389",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"bait",NA,"Myrmica","punctiventris","myrpun",6
"390",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"hand",NA,"Formica","aserva","forase",1
"391",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","11","Formica","aserva","forase",2
"392",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","11","Formica","subsericea","forsub3",9
"393",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","15","Myrmica","punctiventris","myrpun",1
"394",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","17","Formica","aserva","forase",2
"395",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","17","Myrmica","punctiventris","myrpun",1
"396",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","19","Formica","aserva","forase",1
"397",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","2","Formica","subaenescens","forsub1",1
"398",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","20","Myrmica","punctiventris","myrpun",1
"399",2005,"2005-07-27","Valley",8,"HardwoodControl",NA,"pitfall","24","Aphaenogaster","picea","aphpic",1
"400",2005,"2005-08-01","Valley",2,"Logged",NA,"hand",NA,"Aphaenogaster","picea","aphpic",4
"401",2005,"2005-08-01","Valley",2,"Logged",NA,"hand",NA,"Camponotus","novaeboracensis","camnov",3
"402",2005,"2005-08-01","Valley",2,"Logged",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",1
"403",2005,"2005-08-01","Valley",2,"Logged",NA,"hand",NA,"Lasius","americanus","lasame",3
"404",2005,"2005-08-01","Valley",2,"Logged",NA,"litter",NA,"Aphaenogaster","picea","aphpic",28
"405",2005,"2005-08-03","Valley",1,"Girdled",NA,"bait",NA,"Aphaenogaster","picea","aphpic",4
"406",2005,"2005-08-03","Valley",1,"Girdled",NA,"pitfall","19","Stenamma","diecki","stedie",5
"407",2005,"2005-08-03","Valley",2,"Logged",NA,"bait",NA,"Aphaenogaster","picea","aphpic",9
"408",2005,"2005-08-03","Valley",2,"Logged",NA,"pitfall","18","Camponotus","pennsylvanicus","campen",1
"409",2005,"2005-08-03","Valley",3,"HemlockControl",NA,"bait",NA,"Aphaenogaster","picea","aphpic",5
"410",2005,"2005-08-17","Ridge",4,"Logged",NA,"hand",NA,"Aphaenogaster","picea","aphpic",4
"411",2005,"2005-08-17","Ridge",4,"Logged",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",1
"412",2005,"2005-08-17","Ridge",5,"Girdled",NA,"hand",NA,"Camponotus","nearcticus","camnea",1
"413",2005,"2005-08-17","Ridge",5,"Girdled",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",1
"414",2005,"2005-08-17","Ridge",6,"HemlockControl",NA,"hand",NA,"Aphaenogaster","picea","aphpic",1
"415",2005,"2005-08-17","Ridge",6,"HemlockControl",NA,"litter",NA,"Aphaenogaster","picea","aphpic",4
"416",2006,"2006-07-06","Ridge",4,"Logged",NA,"bait",NA,"Aphaenogaster","picea","aphpic",19
"417",2006,"2006-07-06","Ridge",4,"Logged",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",1
"418",2006,"2006-07-06","Ridge",4,"Logged",NA,"bait",NA,"Temnothorax","longispinosus","temlon",4
"419",2006,"2006-07-06","Ridge",4,"Logged",NA,"hand",NA,"Aphaenogaster","picea","aphpic",2
"420",2006,"2006-07-06","Ridge",4,"Logged",NA,"hand",NA,"Camponotus","herculeanus","camher",3
"421",2006,"2006-07-06","Ridge",4,"Logged",NA,"hand",NA,"Camponotus","pennsylvanicus","campen",2
"422",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","13","Aphaenogaster","picea","aphpic",13
"423",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","15","Aphaenogaster","picea","aphpic",1
"424",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","16","Aphaenogaster","picea","aphpic",3
"425",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","18","Aphaenogaster","picea","aphpic",1
"426",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","20","Aphaenogaster","picea","aphpic",4
"427",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","21","Temnothorax","longispinosus","temlon",1
"428",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","25","Aphaenogaster","picea","aphpic",2
"429",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","3","Aphaenogaster","picea","aphpic",1
"430",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","4","Aphaenogaster","picea","aphpic",3
"431",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","5","Aphaenogaster","picea","aphpic",2
"432",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","6","Aphaenogaster","picea","aphpic",2
"433",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","9","Aphaenogaster","picea","aphpic",2
"434",2006,"2006-07-06","Ridge",4,"Logged",NA,"pitfall","9","Camponotus","pennsylvanicus","campen",1
"435",2006,"2006-07-06","Ridge",5,"Girdled",NA,"bait",NA,"Aphaenogaster","fulva","aphful",18
"436",2006,"2006-07-06","Ridge",5,"Girdled",NA,"bait",NA,"Aphaenogaster","picea","aphpic",37
"437",2006,"2006-07-06","Ridge",5,"Girdled",NA,"bait",NA,"Camponotus","pennsylvanicus","campen",5
"438",2006,"2006-07-06","Ridge",5,"Girdled",NA,"bait",NA,"Temnothorax","longispinosus","temlon",3
"439",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","1","Aphaenogaster","fulva","aphful",2
"440",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","1","Aphaenogaster","picea","aphpic",1
"441",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","10","Aphaenogaster","picea","aphpic",1
"442",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","11","Aphaenogaster","picea","aphpic",1
"443",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","12","Aphaenogaster","fulva","aphful",2
"444",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","12","Aphaenogaster","picea","aphpic",3
"445",2006,"2006-07-06","Ridge",5,"Girdled",NA,"pitfall","14","Aphaenogaster","picea","aphpic",1
