"","plot","subplot","trt","block","year","species","cover"
"496",7,3,"hardwood","ridge",2005,"ztot.cover",29.5
"497",7,4,"hardwood","ridge",2005,"aranud",4
"498",7,4,"hardwood","ridge",2005,"carpen",1
"499",7,4,"hardwood","ridge",2005,"denpun",4
"500",7,4,"hardwood","ridge",2005,"maican",0.5
"501",7,4,"hardwood","ridge",2005,"mitrep",25
"502",7,4,"hardwood","ridge",2005,"ztot.cover",34.5
"503",7,5,"hardwood","ridge",2005,"aranud",2
"504",7,5,"hardwood","ridge",2005,"lysbor",1
"505",7,5,"hardwood","ridge",2005,"maican",1
"506",7,5,"hardwood","ridge",2005,"ztot.cover",4
"507",7,6,"hardwood","ridge",2005,"carsp",0.5
"508",7,6,"hardwood","ridge",2005,"denpun",4
"509",7,6,"hardwood","ridge",2005,"lysbor",0.5
"510",7,6,"hardwood","ridge",2005,"maican",0.5
"511",7,6,"hardwood","ridge",2005,"mitrep",1
"512",7,6,"hardwood","ridge",2005,"ztot.cover",6.5
"513",7,7,"hardwood","ridge",2005,"aranud",3
"514",7,7,"hardwood","ridge",2005,"carsp",0.5
"515",7,7,"hardwood","ridge",2005,"mitrep",3
"516",7,7,"hardwood","ridge",2005,"ztot.cover",6.5
"517",7,8,"hardwood","ridge",2005,"aranud",11
"518",7,8,"hardwood","ridge",2005,"denpun",45
"519",7,8,"hardwood","ridge",2005,"maican",0.5
"520",7,8,"hardwood","ridge",2005,"mitrep",4
"521",7,8,"hardwood","ridge",2005,"ztot.cover",60.5
"522",7,9,"hardwood","ridge",2005,"aranud",6
"523",7,9,"hardwood","ridge",2005,"carpen",3
"524",7,9,"hardwood","ridge",2005,"denobs",0.5
"525",7,9,"hardwood","ridge",2005,"lysbor",0.5
"526",7,9,"hardwood","ridge",2005,"maican",0.5
"527",7,9,"hardwood","ridge",2005,"mitrep",4
"528",7,9,"hardwood","ridge",2005,"vacsp",25
"529",7,9,"hardwood","ridge",2005,"ztot.cover",39.5
"530",7,10,"hardwood","ridge",2005,"drysp",3
"531",7,10,"hardwood","ridge",2005,"lysbor",0.5
"532",7,10,"hardwood","ridge",2005,"maican",0.5
"533",7,10,"hardwood","ridge",2005,"mitrep",10
"534",7,10,"hardwood","ridge",2005,"vacsp",0.5
"535",7,10,"hardwood","ridge",2005,"ztot.cover",14.5
"536",8,1,"hardwood","valley",2005,"denobs",3
"537",8,1,"hardwood","valley",2005,"maican",0.5
"538",8,1,"hardwood","valley",2005,"mitrep",0.5
"539",8,1,"hardwood","valley",2005,"oclacu",1
"540",8,1,"hardwood","valley",2005,"ztot.cover",5
"541",8,2,"hardwood","valley",2005,"carpen",0.5
"542",8,2,"hardwood","valley",2005,"hupluc",0.5
"543",8,2,"hardwood","valley",2005,"maican",1
"544",8,2,"hardwood","valley",2005,"mitrep",1
"545",8,2,"hardwood","valley",2005,"ztot.cover",3
"546",8,3,"hardwood","valley",2005,"corcor",4
"547",8,3,"hardwood","valley",2005,"denpun",45
"548",8,3,"hardwood","valley",2005,"eurdiv",1
"549",8,3,"hardwood","valley",2005,"maican",0.5
"550",8,3,"hardwood","valley",2005,"mitrep",0.5
"551",8,3,"hardwood","valley",2005,"parqui",0.5
"552",8,3,"hardwood","valley",2005,"vacang",1
"553",8,3,"hardwood","valley",2005,"ztot.cover",52.5
"554",8,4,"hardwood","valley",2005,"lysbor",1
"555",8,4,"hardwood","valley",2005,"maican",1
"556",8,4,"hardwood","valley",2005,"ztot.cover",2
"557",8,5,"hardwood","valley",2005,"carpen",2
"558",8,5,"hardwood","valley",2005,"hupluc",0.5
"559",8,5,"hardwood","valley",2005,"lysbor",0.5
"560",8,5,"hardwood","valley",2005,"maican",0.5
"561",8,5,"hardwood","valley",2005,"mitrep",5
"562",8,5,"hardwood","valley",2005,"ztot.cover",8.5
"563",8,6,"hardwood","valley",2005,"aranud",5
"564",8,6,"hardwood","valley",2005,"carpen",0.5
"565",8,6,"hardwood","valley",2005,"denobs",2
"566",8,6,"hardwood","valley",2005,"maican",0.5
"567",8,6,"hardwood","valley",2005,"mitrep",9
"568",8,6,"hardwood","valley",2005,"monuni",0.5
"569",8,6,"hardwood","valley",2005,"ztot.cover",17.5
"570",8,7,"hardwood","valley",2005,"aranud",1
"571",8,7,"hardwood","valley",2005,"carpen",0.5
"572",8,7,"hardwood","valley",2005,"denobs",1
"573",8,7,"hardwood","valley",2005,"maican",1
"574",8,7,"hardwood","valley",2005,"mitrep",5
"575",8,7,"hardwood","valley",2005,"monuni",0.5
"576",8,7,"hardwood","valley",2005,"ztot.cover",9
"577",8,8,"hardwood","valley",2005,"aranud",9
"578",8,8,"hardwood","valley",2005,"carpen",0.5
"579",8,8,"hardwood","valley",2005,"denobs",1
"580",8,8,"hardwood","valley",2005,"denpun",5
"581",8,8,"hardwood","valley",2005,"maican",0.5
"582",8,8,"hardwood","valley",2005,"mitrep",0.5
"583",8,8,"hardwood","valley",2005,"vacang",6
"584",8,8,"hardwood","valley",2005,"ztot.cover",22.5
"585",8,9,"hardwood","valley",2005,"aranud",5
"586",8,9,"hardwood","valley",2005,"carpen",1
"587",8,9,"hardwood","valley",2005,"corcor",0.5
"588",8,9,"hardwood","valley",2005,"denobs",2
"589",8,9,"hardwood","valley",2005,"maican",0.5
"590",8,9,"hardwood","valley",2005,"mitrep",2
"591",8,9,"hardwood","valley",2005,"vacang",2
"592",8,9,"hardwood","valley",2005,"ztot.cover",13
"593",8,10,"hardwood","valley",2005,"denobs",3
"594",8,10,"hardwood","valley",2005,"maican",1
"595",8,10,"hardwood","valley",2005,"mitrep",10
"596",8,10,"hardwood","valley",2005,"vibnud",2
"597",8,10,"hardwood","valley",2005,"ztot.cover",16
"598",1,1,"girdled","valley",2006,"ztot.cover",0
"599",1,2,"girdled","valley",2006,"ztot.cover",0
"600",1,3,"girdled","valley",2006,"ztot.cover",0
"601",1,4,"girdled","valley",2006,"ztot.cover",0
"602",1,5,"girdled","valley",2006,"ztot.cover",0
"603",1,6,"girdled","valley",2006,"osmcin",2
"604",1,6,"girdled","valley",2006,"ztot.cover",2
"605",1,7,"girdled","valley",2006,"mitrep",7
"606",1,7,"girdled","valley",2006,"osmcin",12
"607",1,7,"girdled","valley",2006,"ztot.cover",19
"608",1,8,"girdled","valley",2006,"ztot.cover",0
"609",1,9,"girdled","valley",2006,"ztot.cover",0
"610",1,10,"girdled","valley",2006,"ztot.cover",0
"611",2,1,"logged","valley",2006,"ztot.cover",0
"612",2,2,"logged","valley",2006,"carsp",1
"613",2,2,"logged","valley",2006,"ztot.cover",1
"614",2,3,"logged","valley",2006,"carsp",4
"615",2,3,"logged","valley",2006,"lysqua",0.5
"616",2,3,"logged","valley",2006,"ztot.cover",4.5
"617",2,4,"logged","valley",2006,"ztot.cover",0
"618",2,5,"logged","valley",2006,"ztot.cover",0
"619",2,6,"logged","valley",2006,"ztot.cover",0
"620",2,7,"logged","valley",2006,"ztot.cover",0
"621",2,8,"logged","valley",2006,"ruball",6
"622",2,8,"logged","valley",2006,"ztot.cover",6
"623",2,9,"logged","valley",2006,"carsp",3
"624",2,9,"logged","valley",2006,"ztot.cover",3
"625",2,10,"logged","valley",2006,"ztot.cover",0
"626",3,1,"hemlock","valley",2006,"ztot.cover",0
"627",3,2,"hemlock","valley",2006,"polacr",1
"628",3,2,"hemlock","valley",2006,"ztot.cover",1
"629",3,3,"hemlock","valley",2006,"ztot.cover",0
"630",3,4,"hemlock","valley",2006,"ztot.cover",0
"631",3,5,"hemlock","valley",2006,"monuni",0.5
"632",3,5,"hemlock","valley",2006,"ztot.cover",0.5
"633",3,6,"hemlock","valley",2006,"mitrep",0.5
"634",3,6,"hemlock","valley",2006,"monuni",0.5
"635",3,6,"hemlock","valley",2006,"ztot.cover",1
"636",3,7,"hemlock","valley",2006,"ztot.cover",0
"637",3,8,"hemlock","valley",2006,"ztot.cover",0
"638",3,9,"hemlock","valley",2006,"ztot.cover",0
"639",3,10,"hemlock","valley",2006,"ztot.cover",0
"640",4,1,"logged","ridge",2006,"ztot.cover",0
"641",4,2,"logged","ridge",2006,"carsp",0.5
"642",4,2,"logged","ridge",2006,"ztot.cover",0.5
"643",4,3,"logged","ridge",2006,"erehie",1
"644",4,3,"logged","ridge",2006,"ztot.cover",1
"645",4,4,"logged","ridge",2006,"ztot.cover",0
"646",4,5,"logged","ridge",2006,"ztot.cover",0
"647",4,6,"logged","ridge",2006,"denpun",1
"648",4,6,"logged","ridge",2006,"ztot.cover",1
"649",4,7,"logged","ridge",2006,"braari",0.5
"650",4,7,"logged","ridge",2006,"carsp",3
"651",4,7,"logged","ridge",2006,"ztot.cover",3.5
"652",4,8,"logged","ridge",2006,"rhucop",0.5
"653",4,8,"logged","ridge",2006,"ztot.cover",0.5
"654",4,9,"logged","ridge",2006,"ztot.cover",0
"655",4,10,"logged","ridge",2006,"ztot.cover",0
"656",5,1,"girdled","ridge",2006,"ztot.cover",0
"657",5,2,"girdled","ridge",2006,"ztot.cover",0
"658",5,3,"girdled","ridge",2006,"ztot.cover",0
"659",5,4,"girdled","ridge",2006,"ztot.cover",0
"660",5,5,"girdled","ridge",2006,"ztot.cover",0
"661",5,6,"girdled","ridge",2006,"gootes",0.5
"662",5,6,"girdled","ridge",2006,"ztot.cover",0.5
"663",5,7,"girdled","ridge",2006,"ztot.cover",0
"664",5,8,"girdled","ridge",2006,"ztot.cover",0
"665",5,9,"girdled","ridge",2006,"ztot.cover",0
"666",5,10,"girdled","ridge",2006,"ztot.cover",0
"667",6,1,"hemlock","ridge",2006,"ztot.cover",0
"668",6,2,"hemlock","ridge",2006,"monuni",0.5
"669",6,2,"hemlock","ridge",2006,"ztot.cover",0.5
"670",6,3,"hemlock","ridge",2006,"ztot.cover",0
"671",6,4,"hemlock","ridge",2006,"ztot.cover",0
"672",6,5,"hemlock","ridge",2006,"ztot.cover",0
"673",6,6,"hemlock","ridge",2006,"drysp",0.5
"674",6,6,"hemlock","ridge",2006,"ztot.cover",0.5
"675",6,7,"hemlock","ridge",2006,"drysp",5
"676",6,7,"hemlock","ridge",2006,"hupluc",0.5
"677",6,7,"hemlock","ridge",2006,"ztot.cover",5.5
"678",6,8,"hemlock","ridge",2006,"lysbor",1
"679",6,8,"hemlock","ridge",2006,"ztot.cover",1
"680",6,9,"hemlock","ridge",2006,"mitrep",6
"681",6,9,"hemlock","ridge",2006,"parnov",4
"682",6,9,"hemlock","ridge",2006,"ztot.cover",10
"683",6,10,"hemlock","ridge",2006,"mitrep",0.5
"684",6,10,"hemlock","ridge",2006,"ztot.cover",0.5
"685",7,1,"hardwood","ridge",2006,"aranud",9
"686",7,1,"hardwood","ridge",2006,"denobs",2
"687",7,1,"hardwood","ridge",2006,"denpun",8
"688",7,1,"hardwood","ridge",2006,"lysbor",2
"689",7,1,"hardwood","ridge",2006,"maican",7
"690",7,1,"hardwood","ridge",2006,"mitrep",2
"691",7,1,"hardwood","ridge",2006,"monuni",0.5
"692",7,1,"hardwood","ridge",2006,"uvuses",1
"693",7,1,"hardwood","ridge",2006,"ztot.cover",31.5
"694",7,2,"hardwood","ridge",2006,"denobs",2
"695",7,2,"hardwood","ridge",2006,"lysbor",2
"696",7,2,"hardwood","ridge",2006,"maican",6
"697",7,2,"hardwood","ridge",2006,"mitrep",15
"698",7,2,"hardwood","ridge",2006,"monuni",0.5
"699",7,2,"hardwood","ridge",2006,"ztot.cover",25.5
"700",7,3,"hardwood","ridge",2006,"carsp",1
"701",7,3,"hardwood","ridge",2006,"denpun",28
"702",7,3,"hardwood","ridge",2006,"lysbor",1
"703",7,3,"hardwood","ridge",2006,"maican",9
"704",7,3,"hardwood","ridge",2006,"mitrep",12
"705",7,3,"hardwood","ridge",2006,"monuni",0.5
"706",7,3,"hardwood","ridge",2006,"ztot.cover",51.5
"707",7,4,"hardwood","ridge",2006,"aranud",10
"708",7,4,"hardwood","ridge",2006,"carsp",1
"709",7,4,"hardwood","ridge",2006,"denpun",11
"710",7,4,"hardwood","ridge",2006,"lysbor",0.5
"711",7,4,"hardwood","ridge",2006,"maican",11
"712",7,4,"hardwood","ridge",2006,"mitrep",26
"713",7,4,"hardwood","ridge",2006,"monuni",0.5
"714",7,4,"hardwood","ridge",2006,"ztot.cover",60
"715",7,5,"hardwood","ridge",2006,"aranud",2
"716",7,5,"hardwood","ridge",2006,"lysbor",1
"717",7,5,"hardwood","ridge",2006,"maican",5
"718",7,5,"hardwood","ridge",2006,"ztot.cover",8
"719",7,6,"hardwood","ridge",2006,"denpun",4
"720",7,6,"hardwood","ridge",2006,"lysbor",0.5
"721",7,6,"hardwood","ridge",2006,"maican",9
"722",7,6,"hardwood","ridge",2006,"mitrep",5
"723",7,6,"hardwood","ridge",2006,"ztot.cover",18.5
"724",7,7,"hardwood","ridge",2006,"carsp",1
"725",7,7,"hardwood","ridge",2006,"lysbor",1
"726",7,7,"hardwood","ridge",2006,"maican",8
"727",7,7,"hardwood","ridge",2006,"mitrep",6
"728",7,7,"hardwood","ridge",2006,"ztot.cover",16
"729",7,8,"hardwood","ridge",2006,"aranud",10
"730",7,8,"hardwood","ridge",2006,"denpun",35
"731",7,8,"hardwood","ridge",2006,"lysbor",0.5
"732",7,8,"hardwood","ridge",2006,"maican",6
"733",7,8,"hardwood","ridge",2006,"mitrep",10
"734",7,8,"hardwood","ridge",2006,"ztot.cover",61.5
"735",7,9,"hardwood","ridge",2006,"aranud",10
"736",7,9,"hardwood","ridge",2006,"carsp",1
"737",7,9,"hardwood","ridge",2006,"lysbor",1
"738",7,9,"hardwood","ridge",2006,"maican",8
"739",7,9,"hardwood","ridge",2006,"mitrep",6
"740",7,9,"hardwood","ridge",2006,"vaccor",15
"741",7,9,"hardwood","ridge",2006,"ztot.cover",41
"742",7,10,"hardwood","ridge",2006,"lysbor",1
"743",7,10,"hardwood","ridge",2006,"maican",6
"744",7,10,"hardwood","ridge",2006,"mitrep",15
"745",7,10,"hardwood","ridge",2006,"vacsp",0.5
"746",7,10,"hardwood","ridge",2006,"ztot.cover",22.5
"747",8,1,"hardwood","valley",2006,"denobs",3
"748",8,1,"hardwood","valley",2006,"lysbor",1
"749",8,1,"hardwood","valley",2006,"maican",5
"750",8,1,"hardwood","valley",2006,"mitrep",1
"751",8,1,"hardwood","valley",2006,"oclacu",2
"752",8,1,"hardwood","valley",2006,"ztot.cover",12
"753",8,2,"hardwood","valley",2006,"carpen",0.5
"754",8,2,"hardwood","valley",2006,"lysbor",1
"755",8,2,"hardwood","valley",2006,"maican",2
"756",8,2,"hardwood","valley",2006,"mitrep",2
"757",8,2,"hardwood","valley",2006,"vacang",0.5
"758",8,2,"hardwood","valley",2006,"ztot.cover",6
"759",8,3,"hardwood","valley",2006,"corcor",1
"760",8,3,"hardwood","valley",2006,"denpun",55
"761",8,3,"hardwood","valley",2006,"eurdiv",2
"762",8,3,"hardwood","valley",2006,"lysbor",0.5
"763",8,3,"hardwood","valley",2006,"maican",2
"764",8,3,"hardwood","valley",2006,"mitrep",5
"765",8,3,"hardwood","valley",2006,"parqui",0.5
"766",8,3,"hardwood","valley",2006,"vaccor",12
"767",8,3,"hardwood","valley",2006,"ztot.cover",78
"768",8,4,"hardwood","valley",2006,"hamvir",0.5
"769",8,4,"hardwood","valley",2006,"lysbor",2
"770",8,4,"hardwood","valley",2006,"maican",2
"771",8,4,"hardwood","valley",2006,"ztot.cover",4.5
"772",8,5,"hardwood","valley",2006,"carpen",5
"773",8,5,"hardwood","valley",2006,"denobs",0.5
"774",8,5,"hardwood","valley",2006,"denpun",2
"775",8,5,"hardwood","valley",2006,"hupluc",0.5
"776",8,5,"hardwood","valley",2006,"lysbor",2
"777",8,5,"hardwood","valley",2006,"maican",4
"778",8,5,"hardwood","valley",2006,"mitrep",8
"779",8,5,"hardwood","valley",2006,"ztot.cover",22
"780",8,6,"hardwood","valley",2006,"aranud",5
"781",8,6,"hardwood","valley",2006,"carpen",1
"782",8,6,"hardwood","valley",2006,"denobs",1
"783",8,6,"hardwood","valley",2006,"maican",2
"784",8,6,"hardwood","valley",2006,"mitrep",13
"785",8,6,"hardwood","valley",2006,"ztot.cover",22
"786",8,7,"hardwood","valley",2006,"aranud",4
"787",8,7,"hardwood","valley",2006,"denobs",3
"788",8,7,"hardwood","valley",2006,"lysbor",0.5
"789",8,7,"hardwood","valley",2006,"maican",3
"790",8,7,"hardwood","valley",2006,"mitrep",4
"791",8,7,"hardwood","valley",2006,"ztot.cover",14.5
"792",8,8,"hardwood","valley",2006,"aranud",8
"793",8,8,"hardwood","valley",2006,"carpen",1
"794",8,8,"hardwood","valley",2006,"denobs",1
"795",8,8,"hardwood","valley",2006,"denpun",8
"796",8,8,"hardwood","valley",2006,"lysbor",0.5
"797",8,8,"hardwood","valley",2006,"maican",2
"798",8,8,"hardwood","valley",2006,"mitrep",1
"799",8,8,"hardwood","valley",2006,"vacang",3
"800",8,8,"hardwood","valley",2006,"ztot.cover",24.5
"801",8,9,"hardwood","valley",2006,"aranud",7
"802",8,9,"hardwood","valley",2006,"carpen",2
"803",8,9,"hardwood","valley",2006,"corcor",1
"804",8,9,"hardwood","valley",2006,"denobs",3
"805",8,9,"hardwood","valley",2006,"maican",2
"806",8,9,"hardwood","valley",2006,"mitrep",4
"807",8,9,"hardwood","valley",2006,"vacang",2
"808",8,9,"hardwood","valley",2006,"ztot.cover",21
"809",8,10,"hardwood","valley",2006,"denobs",2
"810",8,10,"hardwood","valley",2006,"lysbor",1
"811",8,10,"hardwood","valley",2006,"maican",2
"812",8,10,"hardwood","valley",2006,"mitrep",12
"813",8,10,"hardwood","valley",2006,"vibnud",4
"814",8,10,"hardwood","valley",2006,"ztot.cover",21
"815",1,1,"girdled","valley",2007,"ztot.cover",0
"816",1,2,"girdled","valley",2007,"ztot.cover",0
"817",1,3,"girdled","valley",2007,"ztot.cover",0
"818",1,4,"girdled","valley",2007,"mitrep",0.5
"819",1,4,"girdled","valley",2007,"ztot.cover",0.5
"820",1,5,"girdled","valley",2007,"ztot.cover",0
"821",1,6,"girdled","valley",2007,"berthu",0.1
"822",1,6,"girdled","valley",2007,"osmcin",2
"823",1,6,"girdled","valley",2007,"ztot.cover",2.1
"824",1,7,"girdled","valley",2007,"mitrep",7
"825",1,7,"girdled","valley",2007,"osmcin",25
"826",1,7,"girdled","valley",2007,"ztot.cover",32
"827",1,8,"girdled","valley",2007,"ztot.cover",0
"828",1,9,"girdled","valley",2007,"ztot.cover",0
"829",1,10,"girdled","valley",2007,"ztot.cover",0
"830",2,1,"logged","valley",2007,"carsp",0.5
"831",2,1,"logged","valley",2007,"ztot.cover",0.5
"832",2,2,"logged","valley",2007,"carsp",5
"833",2,2,"logged","valley",2007,"ztot.cover",5
"834",2,3,"logged","valley",2007,"carsp",20
"835",2,3,"logged","valley",2007,"lysqua",2
"836",2,3,"logged","valley",2007,"ztot.cover",22
"837",2,4,"logged","valley",2007,"arahis",15
"838",2,4,"logged","valley",2007,"ztot.cover",15
"839",2,5,"logged","valley",2007,"arahis",0.5
"840",2,5,"logged","valley",2007,"ztot.cover",0.5
"841",2,6,"logged","valley",2007,"vacsp",0.5
"842",2,6,"logged","valley",2007,"ztot.cover",0.5
"843",2,7,"logged","valley",2007,"ztot.cover",0
"844",2,8,"logged","valley",2007,"ruball",3
"845",2,8,"logged","valley",2007,"ztot.cover",3
"846",2,9,"logged","valley",2007,"aranud",2
"847",2,9,"logged","valley",2007,"carsp",45
"848",2,9,"logged","valley",2007,"ruball",1
"849",2,9,"logged","valley",2007,"ztot.cover",48
"850",2,10,"logged","valley",2007,"ztot.cover",0
"851",3,1,"hemlock","valley",2007,"ztot.cover",0
"852",3,2,"hemlock","valley",2007,"polacr",1
"853",3,2,"hemlock","valley",2007,"ztot.cover",1
"854",3,3,"hemlock","valley",2007,"ztot.cover",0
"855",3,4,"hemlock","valley",2007,"ztot.cover",0
"856",3,5,"hemlock","valley",2007,"ztot.cover",0
"857",3,6,"hemlock","valley",2007,"mitrep",0.5
"858",3,6,"hemlock","valley",2007,"ztot.cover",0.5
"859",3,7,"hemlock","valley",2007,"ztot.cover",0
"860",3,8,"hemlock","valley",2007,"ztot.cover",0
"861",3,9,"hemlock","valley",2007,"ztot.cover",0
"862",3,10,"hemlock","valley",2007,"ztot.cover",0
"863",4,1,"logged","ridge",2007,"ztot.cover",0
"864",4,2,"logged","ridge",2007,"carsp",0.5
"865",4,2,"logged","ridge",2007,"ztot.cover",0.5
"866",4,3,"logged","ridge",2007,"denpun",1
"867",4,3,"logged","ridge",2007,"ruball",6
"868",4,3,"logged","ridge",2007,"ztot.cover",7
"869",4,4,"logged","ridge",2007,"ztot.cover",0
"870",4,5,"logged","ridge",2007,"ruball",3
"871",4,5,"logged","ridge",2007,"rubida",35
"872",4,5,"logged","ridge",2007,"ztot.cover",38
"873",4,6,"logged","ridge",2007,"denpun",2
"874",4,6,"logged","ridge",2007,"drysp",5
"875",4,6,"logged","ridge",2007,"rubhis",0.5
"876",4,6,"logged","ridge",2007,"ztot.cover",7.5
"877",4,7,"logged","ridge",2007,"ztot.cover",0
"878",4,8,"logged","ridge",2007,"carsp",0.5
"879",4,8,"logged","ridge",2007,"ztot.cover",0.5
"880",4,9,"logged","ridge",2007,"carsp",0.5
"881",4,9,"logged","ridge",2007,"ztot.cover",0.5
"882",4,10,"logged","ridge",2007,"ztot.cover",0
"883",5,1,"girdled","ridge",2007,"ztot.cover",0
"884",5,2,"girdled","ridge",2007,"ztot.cover",0
"885",5,3,"girdled","ridge",2007,"ztot.cover",0
"886",5,4,"girdled","ridge",2007,"ztot.cover",0
"887",5,5,"girdled","ridge",2007,"ztot.cover",0
"888",5,6,"girdled","ridge",2007,"gootes",0.5
"889",5,6,"girdled","ridge",2007,"ztot.cover",0.5
"890",5,7,"girdled","ridge",2007,"ztot.cover",0
"891",5,8,"girdled","ridge",2007,"ztot.cover",0
"892",5,9,"girdled","ridge",2007,"ztot.cover",0
"893",5,10,"girdled","ridge",2007,"ztot.cover",0
"894",6,1,"hemlock","ridge",2007,"ztot.cover",0
"895",6,2,"hemlock","ridge",2007,"lysbor",2
"896",6,2,"hemlock","ridge",2007,"ztot.cover",2
"897",6,3,"hemlock","ridge",2007,"ztot.cover",0
"898",6,4,"hemlock","ridge",2007,"ztot.cover",0
"899",6,5,"hemlock","ridge",2007,"gootes",0.5
"900",6,5,"hemlock","ridge",2007,"ztot.cover",0.5
"901",6,6,"hemlock","ridge",2007,"drysp",0.5
"902",6,6,"hemlock","ridge",2007,"ztot.cover",0.5
"903",6,7,"hemlock","ridge",2007,"drysp",8
"904",6,7,"hemlock","ridge",2007,"hupluc",2
"905",6,7,"hemlock","ridge",2007,"ztot.cover",10
"906",6,8,"hemlock","ridge",2007,"lysbor",1
"907",6,8,"hemlock","ridge",2007,"ztot.cover",1
"908",6,9,"hemlock","ridge",2007,"mitrep",8
"909",6,9,"hemlock","ridge",2007,"parnov",3
"910",6,9,"hemlock","ridge",2007,"ztot.cover",11
"911",6,10,"hemlock","ridge",2007,"mitrep",0.5
"912",6,10,"hemlock","ridge",2007,"ztot.cover",0.5
"913",7,1,"hardwood","ridge",2007,"aranud",15
"914",7,1,"hardwood","ridge",2007,"denobs",1
"915",7,1,"hardwood","ridge",2007,"denpun",6
"916",7,1,"hardwood","ridge",2007,"lysbor",2
"917",7,1,"hardwood","ridge",2007,"maican",5
"918",7,1,"hardwood","ridge",2007,"mitrep",2
"919",7,1,"hardwood","ridge",2007,"uvuses",1
"920",7,1,"hardwood","ridge",2007,"ztot.cover",32
"921",7,2,"hardwood","ridge",2007,"aranud",1
"922",7,2,"hardwood","ridge",2007,"denobs",2
"923",7,2,"hardwood","ridge",2007,"lysbor",2
"924",7,2,"hardwood","ridge",2007,"maican",6
"925",7,2,"hardwood","ridge",2007,"mitrep",6
"926",7,2,"hardwood","ridge",2007,"monuni",0.5
"927",7,2,"hardwood","ridge",2007,"ztot.cover",17.5
"928",7,3,"hardwood","ridge",2007,"aranud",8
"929",7,3,"hardwood","ridge",2007,"carsp",0.5
"930",7,3,"hardwood","ridge",2007,"denpun",40
"931",7,3,"hardwood","ridge",2007,"lysbor",1
"932",7,3,"hardwood","ridge",2007,"maican",7
"933",7,3,"hardwood","ridge",2007,"mitrep",8
"934",7,3,"hardwood","ridge",2007,"ztot.cover",64.5
"935",7,4,"hardwood","ridge",2007,"aranud",10
"936",7,4,"hardwood","ridge",2007,"carsp",1
"937",7,4,"hardwood","ridge",2007,"denpun",25
"938",7,4,"hardwood","ridge",2007,"lysbor",0.5
"939",7,4,"hardwood","ridge",2007,"maican",10
"940",7,4,"hardwood","ridge",2007,"mitrep",20
"941",7,4,"hardwood","ridge",2007,"ztot.cover",66.5
"942",7,5,"hardwood","ridge",2007,"aranud",3
"943",7,5,"hardwood","ridge",2007,"lysbor",1
"944",7,5,"hardwood","ridge",2007,"maican",5
"945",7,5,"hardwood","ridge",2007,"ztot.cover",9
"946",7,6,"hardwood","ridge",2007,"denobs",0.5
"947",7,6,"hardwood","ridge",2007,"denpun",2
"948",7,6,"hardwood","ridge",2007,"hupluc",0.5
"949",7,6,"hardwood","ridge",2007,"lysbor",0.5
"950",7,6,"hardwood","ridge",2007,"maican",11
"951",7,6,"hardwood","ridge",2007,"mitrep",2
"952",7,6,"hardwood","ridge",2007,"ztot.cover",16.5
"953",7,7,"hardwood","ridge",2007,"aranud",2
